[TRACE] 23:02:15:139 nivel1/(10004:10005): Deadlock check started.
[TRACE] 23:02:22:975 nivel1/(10004:10004): Acepto Personaje: en Socket: 6
[TRACE] 23:02:22:975 nivel1/(10004:10004): Pedido posicion recurso: F
[TRACE] 23:02:23:76 nivel1/(10004:10004): Personaje a mover @, posicionX 2 posicionY 1

[TRACE] 23:25:14:893 nivel1/(10733:10733): Personaje a mover $, posicionX 10 posicionY 5
[TRACE] 23:25:14:893 nivel1/(10733:10733): Movimiento personaje: x: 10, y: 5

[TRACE] 23:25:14:994 nivel1/(10733:10733): Personaje a mover $, posicionX 10 posicionY 6
[TRACE] 23:25:14:994 nivel1/(10733:10733): Movimiento personaje: x: 10, y: 6

[TRACE] 23:25:15:96 nivel1/(10733:10733): Personaje a mover $, posicionX 10 posicionY 7
[TRACE] 23:25:15:96 nivel1/(10733:10733): Movimiento personaje: x: 10, y: 7

[TRACE] 23:25:15:895 nivel1/(10733:10733): Personaje a mover $, posicionX 10 posicionY 8
[TRACE] 23:25:15:895 nivel1/(10733:10733): Movimiento personaje: x: 10, y: 8

[TRACE] 23:25:15:996 nivel1/(10733:10733): Personaje a mover $, posicionX 10 posicionY 9
[TRACE] 23:25:15:996 nivel1/(10733:10733): Movimiento personaje: x: 10, y: 9

[TRACE] 23:25:16:98 nivel1/(10733:10733): Personaje a mover $, posicionX 10 posicionY 10
[TRACE] 23:25:16:98 nivel1/(10733:10733): Movimiento personaje: x: 10, y: 10

[TRACE] 23:25:16:797 nivel1/(10733:10733): Recurso a asignar H
[TRACE] 23:25:17:799 nivel1/(10733:10733): Pedido posicion recurso: V
[TRACE] 23:25:17:899 nivel1/(10733:10733): Personaje a mover $, posicionX 11 posicionY 10
[TRACE] 23:25:17:899 nivel1/(10733:10733): Movimiento personaje: x: 11, y: 10

[TRACE] 23:25:17:0 nivel1/(10733:10733): Personaje a mover $, posicionX 12 posicionY 10
[TRACE] 23:25:17:0 nivel1/(10733:10733): Movimiento personaje: x: 12, y: 10

[TRACE] 23:25:18:101 nivel1/(10733:10733): Personaje a mover $, posicionX 13 posicionY 10
[TRACE] 23:25:18:101 nivel1/(10733:10733): Movimiento personaje: x: 13, y: 10

[TRACE] 23:25:18:901 nivel1/(10733:10733): Personaje a mover $, posicionX 14 posicionY 10
[TRACE] 23:25:18:901 nivel1/(10733:10733): Movimiento personaje: x: 14, y: 10

[TRACE] 23:25:18:2 nivel1/(10733:10733): Personaje a mover $, posicionX 15 posicionY 10
[TRACE] 23:25:18:2 nivel1/(10733:10733): Movimiento personaje: x: 15, y: 10

[TRACE] 23:25:19:103 nivel1/(10733:10733): Personaje a mover $, posicionX 16 posicionY 10
[TRACE] 23:25:19:103 nivel1/(10733:10733): Movimiento personaje: x: 16, y: 10

[TRACE] 23:25:19:903 nivel1/(10733:10733): Personaje a mover $, posicionX 17 posicionY 10
[TRACE] 23:25:19:903 nivel1/(10733:10733): Movimiento personaje: x: 17, y: 10

[TRACE] 23:25:20:4 nivel1/(10733:10733): Personaje a mover $, posicionX 17 posicionY 9
[TRACE] 23:25:20:4 nivel1/(10733:10733): Movimiento personaje: x: 17, y: 9

[TRACE] 23:25:20:105 nivel1/(10733:10733): Personaje a mover $, posicionX 17 posicionY 8
[TRACE] 23:25:20:105 nivel1/(10733:10733): Movimiento personaje: x: 17, y: 8

[TRACE] 23:25:20:645 nivel1/(10733:10734): Deadlock check started.
[TRACE] 23:25:20:903 nivel1/(10733:10733): Personaje a mover $, posicionX 17 posicionY 7
[TRACE] 23:25:20:903 nivel1/(10733:10733): Movimiento personaje: x: 17, y: 7

[TRACE] 23:25:21:5 nivel1/(10733:10733): Personaje a mover $, posicionX 17 posicionY 6
[TRACE] 23:25:21:5 nivel1/(10733:10733): Movimiento personaje: x: 17, y: 6

[TRACE] 23:25:21:106 nivel1/(10733:10733): Personaje a mover $, posicionX 17 posicionY 5
[TRACE] 23:25:21:106 nivel1/(10733:10733): Movimiento personaje: x: 17, y: 5

[TRACE] 23:25:21:804 nivel1/(10733:10733): Recurso a asignar V
[TRACE] 23:25:22:805 nivel1/(10733:10733): Pedido posicion recurso: F
[TRACE] 23:25:22:906 nivel1/(10733:10733): Personaje a mover $, posicionX 16 posicionY 5
[TRACE] 23:25:22:906 nivel1/(10733:10733): Movimiento personaje: x: 16, y: 5

[TRACE] 23:25:23:6 nivel1/(10733:10733): Personaje a mover $, posicionX 15 posicionY 5
[TRACE] 23:25:23:6 nivel1/(10733:10733): Movimiento personaje: x: 15, y: 5

[TRACE] 23:25:23:107 nivel1/(10733:10733): Personaje a mover $, posicionX 14 posicionY 5
[TRACE] 23:25:23:107 nivel1/(10733:10733): Movimiento personaje: x: 14, y: 5

[TRACE] 23:25:23:906 nivel1/(10733:10733): Personaje a mover $, posicionX 13 posicionY 5
[TRACE] 23:25:23:906 nivel1/(10733:10733): Movimiento personaje: x: 13, y: 5

[TRACE] 23:25:24:7 nivel1/(10733:10733): Personaje a mover $, posicionX 12 posicionY 5
[TRACE] 23:25:24:7 nivel1/(10733:10733): Movimiento personaje: x: 12, y: 5

[TRACE] 23:25:24:108 nivel1/(10733:10733): Personaje a mover $, posicionX 11 posicionY 5
[TRACE] 23:25:24:108 nivel1/(10733:10733): Movimiento personaje: x: 11, y: 5

[TRACE] 23:25:24:910 nivel1/(10733:10733): Personaje a mover $, posicionX 10 posicionY 5
[TRACE] 23:25:24:910 nivel1/(10733:10733): Movimiento personaje: x: 10, y: 5

[TRACE] 23:25:25:11 nivel1/(10733:10733): Personaje a mover $, posicionX 9 posicionY 5
[TRACE] 23:25:25:11 nivel1/(10733:10733): Movimiento personaje: x: 9, y: 5

[TRACE] 23:25:25:113 nivel1/(10733:10733): Personaje a mover $, posicionX 8 posicionY 5
[TRACE] 23:25:25:113 nivel1/(10733:10733): Movimiento personaje: x: 8, y: 5

[TRACE] 23:25:25:911 nivel1/(10733:10733): Personaje a mover $, posicionX 7 posicionY 5
[TRACE] 23:25:25:911 nivel1/(10733:10733): Movimiento personaje: x: 7, y: 5

[TRACE] 23:25:26:12 nivel1/(10733:10733): Personaje a mover $, posicionX 6 posicionY 5
[TRACE] 23:25:26:12 nivel1/(10733:10733): Movimiento personaje: x: 6, y: 5

[TRACE] 23:25:26:113 nivel1/(10733:10733): Personaje a mover $, posicionX 5 posicionY 5
[TRACE] 23:25:26:113 nivel1/(10733:10733): Movimiento personaje: x: 5, y: 5

[TRACE] 23:25:26:915 nivel1/(10733:10733): Personaje a mover $, posicionX 4 posicionY 5
[TRACE] 23:25:26:915 nivel1/(10733:10733): Movimiento personaje: x: 4, y: 5

[TRACE] 23:25:27:16 nivel1/(10733:10733): Personaje a mover $, posicionX 3 posicionY 5
[TRACE] 23:25:27:16 nivel1/(10733:10733): Movimiento personaje: x: 3, y: 5

[TRACE] 23:25:27:117 nivel1/(10733:10733): Personaje a mover $, posicionX 3 posicionY 4
[TRACE] 23:25:27:117 nivel1/(10733:10733): Movimiento personaje: x: 3, y: 4

[TRACE] 23:25:27:915 nivel1/(10733:10733): Personaje a mover $, posicionX 3 posicionY 3
[TRACE] 23:25:27:915 nivel1/(10733:10733): Movimiento personaje: x: 3, y: 3

[TRACE] 23:25:27:916 nivel1/(10733:10733): Recurso a asignar F
[TRACE] 23:25:28:816 nivel1/(10733:10733): Pedido posicion recurso: H
[TRACE] 23:25:28:917 nivel1/(10733:10733): Personaje a mover $, posicionX 4 posicionY 3
[TRACE] 23:25:28:917 nivel1/(10733:10733): Movimiento personaje: x: 4, y: 3

[TRACE] 23:25:29:18 nivel1/(10733:10733): Personaje a mover $, posicionX 5 posicionY 3
[TRACE] 23:25:29:18 nivel1/(10733:10733): Movimiento personaje: x: 5, y: 3

[TRACE] 23:25:29:120 nivel1/(10733:10733): Personaje a mover $, posicionX 6 posicionY 3
[TRACE] 23:25:29:120 nivel1/(10733:10733): Movimiento personaje: x: 6, y: 3

[TRACE] 23:25:29:919 nivel1/(10733:10733): Personaje a mover $, posicionX 7 posicionY 3
[TRACE] 23:25:29:919 nivel1/(10733:10733): Movimiento personaje: x: 7, y: 3

[TRACE] 23:25:30:20 nivel1/(10733:10733): Personaje a mover $, posicionX 8 posicionY 3
[TRACE] 23:25:30:20 nivel1/(10733:10733): Movimiento personaje: x: 8, y: 3

[TRACE] 23:25:30:120 nivel1/(10733:10733): Personaje a mover $, posicionX 9 posicionY 3
[TRACE] 23:25:30:121 nivel1/(10733:10733): Movimiento personaje: x: 9, y: 3

[TRACE] 23:25:30:646 nivel1/(10733:10734): Deadlock check started.
[TRACE] 23:25:30:920 nivel1/(10733:10733): Personaje a mover $, posicionX 10 posicionY 3
[TRACE] 23:25:30:920 nivel1/(10733:10733): Movimiento personaje: x: 10, y: 3

[TRACE] 23:25:31:21 nivel1/(10733:10733): Personaje a mover $, posicionX 10 posicionY 4
[TRACE] 23:25:31:21 nivel1/(10733:10733): Movimiento personaje: x: 10, y: 4

[TRACE] 23:25:31:122 nivel1/(10733:10733): Personaje a mover $, posicionX 10 posicionY 5
[TRACE] 23:25:31:122 nivel1/(10733:10733): Movimiento personaje: x: 10, y: 5

[TRACE] 23:25:31:921 nivel1/(10733:10733): Personaje a mover $, posicionX 10 posicionY 6
[TRACE] 23:25:31:921 nivel1/(10733:10733): Movimiento personaje: x: 10, y: 6

[TRACE] 23:25:32:22 nivel1/(10733:10733): Personaje a mover $, posicionX 10 posicionY 7
[TRACE] 23:25:32:22 nivel1/(10733:10733): Movimiento personaje: x: 10, y: 7

[TRACE] 23:25:32:123 nivel1/(10733:10733): Personaje a mover $, posicionX 10 posicionY 8
[TRACE] 23:25:32:123 nivel1/(10733:10733): Movimiento personaje: x: 10, y: 8

[TRACE] 23:25:32:921 nivel1/(10733:10733): Personaje a mover $, posicionX 10 posicionY 9
[TRACE] 23:25:32:921 nivel1/(10733:10733): Movimiento personaje: x: 10, y: 9

[TRACE] 23:25:33:22 nivel1/(10733:10733): Personaje a mover $, posicionX 10 posicionY 10
[TRACE] 23:25:33:22 nivel1/(10733:10733): Movimiento personaje: x: 10, y: 10

[TRACE] 23:25:33:23 nivel1/(10733:10733): Recurso a asignar H
[TRACE] 23:25:33:824 nivel1/(10733:10733): Pedido posicion recurso: V
[TRACE] 23:25:33:925 nivel1/(10733:10733): Personaje a mover $, posicionX 11 posicionY 10
[TRACE] 23:25:33:925 nivel1/(10733:10733): Movimiento personaje: x: 11, y: 10

[TRACE] 23:25:34:25 nivel1/(10733:10733): Personaje a mover $, posicionX 12 posicionY 10
[TRACE] 23:25:34:25 nivel1/(10733:10733): Movimiento personaje: x: 12, y: 10

[TRACE] 23:25:34:126 nivel1/(10733:10733): Personaje a mover $, posicionX 13 posicionY 10
[TRACE] 23:25:34:126 nivel1/(10733:10733): Movimiento personaje: x: 13, y: 10

[TRACE] 23:25:34:928 nivel1/(10733:10733): Personaje a mover $, posicionX 14 posicionY 10
[TRACE] 23:25:34:928 nivel1/(10733:10733): Movimiento personaje: x: 14, y: 10

[TRACE] 23:25:35:29 nivel1/(10733:10733): Personaje a mover $, posicionX 15 posicionY 10
[TRACE] 23:25:35:29 nivel1/(10733:10733): Movimiento personaje: x: 15, y: 10

[TRACE] 23:25:35:130 nivel1/(10733:10733): Personaje a mover $, posicionX 16 posicionY 10
[TRACE] 23:25:35:130 nivel1/(10733:10733): Movimiento personaje: x: 16, y: 10

[TRACE] 23:25:35:929 nivel1/(10733:10733): Personaje a mover $, posicionX 17 posicionY 10
[TRACE] 23:25:35:929 nivel1/(10733:10733): Movimiento personaje: x: 17, y: 10

[TRACE] 23:25:36:30 nivel1/(10733:10733): Personaje a mover $, posicionX 17 posicionY 9
[TRACE] 23:25:36:30 nivel1/(10733:10733): Movimiento personaje: x: 17, y: 9

[TRACE] 23:25:36:131 nivel1/(10733:10733): Personaje a mover $, posicionX 17 posicionY 8
[TRACE] 23:25:36:131 nivel1/(10733:10733): Movimiento personaje: x: 17, y: 8

[TRACE] 23:25:36:929 nivel1/(10733:10733): Personaje a mover $, posicionX 17 posicionY 7
[TRACE] 23:25:36:930 nivel1/(10733:10733): Movimiento personaje: x: 17, y: 7

[TRACE] 23:25:37:32 nivel1/(10733:10733): Personaje a mover $, posicionX 17 posicionY 6
[TRACE] 23:25:37:32 nivel1/(10733:10733): Movimiento personaje: x: 17, y: 6

[TRACE] 23:25:37:132 nivel1/(10733:10733): Personaje a mover $, posicionX 17 posicionY 5
[TRACE] 23:25:37:132 nivel1/(10733:10733): Movimiento personaje: x: 17, y: 5

[TRACE] 23:25:37:831 nivel1/(10733:10733): Recurso a asignar V
[TRACE] 23:25:38:832 nivel1/(10733:10733): Pedido posicion recurso: H
[TRACE] 23:25:38:933 nivel1/(10733:10733): Personaje a mover $, posicionX 16 posicionY 5
[TRACE] 23:25:38:933 nivel1/(10733:10733): Movimiento personaje: x: 16, y: 5

[TRACE] 23:25:39:34 nivel1/(10733:10733): Personaje a mover $, posicionX 15 posicionY 5
[TRACE] 23:25:39:34 nivel1/(10733:10733): Movimiento personaje: x: 15, y: 5

[TRACE] 23:25:39:135 nivel1/(10733:10733): Personaje a mover $, posicionX 14 posicionY 5
[TRACE] 23:25:39:135 nivel1/(10733:10733): Movimiento personaje: x: 14, y: 5

[TRACE] 23:25:39:935 nivel1/(10733:10733): Personaje a mover $, posicionX 13 posicionY 5
[TRACE] 23:25:39:935 nivel1/(10733:10733): Movimiento personaje: x: 13, y: 5

[TRACE] 23:25:40:37 nivel1/(10733:10733): Personaje a mover $, posicionX 12 posicionY 5
[TRACE] 23:25:40:37 nivel1/(10733:10733): Movimiento personaje: x: 12, y: 5

[TRACE] 23:25:40:138 nivel1/(10733:10733): Personaje a mover $, posicionX 11 posicionY 5
[TRACE] 23:25:40:138 nivel1/(10733:10733): Movimiento personaje: x: 11, y: 5

[TRACE] 23:25:40:647 nivel1/(10733:10734): Deadlock check started.
[TRACE] 23:25:40:937 nivel1/(10733:10733): Personaje a mover $, posicionX 10 posicionY 5
[TRACE] 23:25:40:937 nivel1/(10733:10733): Movimiento personaje: x: 10, y: 5

[TRACE] 23:25:41:38 nivel1/(10733:10733): Personaje a mover $, posicionX 10 posicionY 6
[TRACE] 23:25:41:38 nivel1/(10733:10733): Movimiento personaje: x: 10, y: 6

[TRACE] 23:25:41:139 nivel1/(10733:10733): Personaje a mover $, posicionX 10 posicionY 7
[TRACE] 23:25:41:139 nivel1/(10733:10733): Movimiento personaje: x: 10, y: 7

[TRACE] 23:25:41:939 nivel1/(10733:10733): Personaje a mover $, posicionX 10 posicionY 8
[TRACE] 23:25:41:939 nivel1/(10733:10733): Movimiento personaje: x: 10, y: 8

[TRACE] 23:25:42:41 nivel1/(10733:10733): Personaje a mover $, posicionX 10 posicionY 9
[TRACE] 23:25:42:41 nivel1/(10733:10733): Movimiento personaje: x: 10, y: 9

[TRACE] 23:25:42:142 nivel1/(10733:10733): Personaje a mover $, posicionX 10 posicionY 10
[TRACE] 23:25:42:143 nivel1/(10733:10733): Movimiento personaje: x: 10, y: 10

[TRACE] 23:25:42:840 nivel1/(10733:10733): Recurso a asignar H
[TRACE] 23:25:42:841 nivel1/(10733:10733): Personaje $ termina.
[TRACE] 23:25:50:647 nivel1/(10733:10734): Deadlock check started.
[TRACE] 23:26:00:647 nivel1/(10733:10734): Deadlock check started.
[TRACE] 23:26:10:648 nivel1/(10733:10734): Deadlock check started.
[TRACE] 23:26:20:649 nivel1/(10733:10734): Deadlock check started.
[TRACE] 23:26:30:649 nivel1/(10733:10734): Deadlock check started.
[TRACE] 23:26:49:743 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:26:59:744 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:27:09:745 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:27:19:745 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:27:29:747 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:27:39:747 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:27:49:748 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:27:59:749 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:28:09:751 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:28:19:752 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:28:29:753 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:28:39:753 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:28:49:754 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:28:59:755 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:29:09:755 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:29:19:756 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:29:29:756 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:29:39:756 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:29:49:757 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:29:59:758 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:30:09:759 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:30:19:761 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:30:29:761 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:30:39:761 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:30:49:762 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:30:59:762 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:31:09:762 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:31:19:763 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:31:29:764 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:31:39:765 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:31:49:766 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:31:59:766 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:32:09:766 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:32:19:767 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:32:29:767 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:32:39:767 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:32:49:769 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:32:59:770 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:33:09:770 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:33:19:771 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:33:29:771 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:33:39:772 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:33:49:772 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:33:59:773 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:34:09:773 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:34:19:775 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:34:29:775 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:34:39:775 nivel1/(10741:10742): Deadlock check started.
[TRACE] 23:35:52:895 nivel1/(11015:11016): Deadlock check started.
[TRACE] 23:36:02:896 nivel1/(11015:11016): Deadlock check started.
[TRACE] 23:36:06:620 nivel1/(11015:11015): Acepto Personaje: en Socket: 6
[TRACE] 23:36:06:621 nivel1/(11015:11015): Pedido posicion recurso: H
[TRACE] 23:36:06:721 nivel1/(11015:11015): Personaje a mover $, posicionX 2 posicionY 1
[TRACE] 23:36:06:721 nivel1/(11015:11015): Movimiento personaje: x: 2, y: 1

[TRACE] 23:36:06:822 nivel1/(11015:11015): Personaje a mover $, posicionX 3 posicionY 1
[TRACE] 23:36:06:822 nivel1/(11015:11015): Movimiento personaje: x: 3, y: 1

[TRACE] 23:36:06:922 nivel1/(11015:11015): Personaje a mover $, posicionX 4 posicionY 1
[TRACE] 23:36:06:922 nivel1/(11015:11015): Movimiento personaje: x: 4, y: 1

[TRACE] 23:36:07:525 nivel1/(11015:11015): Personaje a mover $, posicionX 5 posicionY 1
[TRACE] 23:36:07:525 nivel1/(11015:11015): Movimiento personaje: x: 5, y: 1

[TRACE] 23:36:07:626 nivel1/(11015:11015): Personaje a mover $, posicionX 6 posicionY 1
[TRACE] 23:36:07:626 nivel1/(11015:11015): Movimiento personaje: x: 6, y: 1

[TRACE] 23:36:07:727 nivel1/(11015:11015): Personaje a mover $, posicionX 7 posicionY 1
[TRACE] 23:36:07:727 nivel1/(11015:11015): Movimiento personaje: x: 7, y: 1

[TRACE] 23:36:08:527 nivel1/(11015:11015): Personaje a mover $, posicionX 8 posicionY 1
[TRACE] 23:36:08:528 nivel1/(11015:11015): Movimiento personaje: x: 8, y: 1

[TRACE] 23:36:08:628 nivel1/(11015:11015): Personaje a mover $, posicionX 9 posicionY 1
[TRACE] 23:36:08:628 nivel1/(11015:11015): Movimiento personaje: x: 9, y: 1

[TRACE] 23:36:08:729 nivel1/(11015:11015): Personaje a mover $, posicionX 10 posicionY 1
[TRACE] 23:36:08:729 nivel1/(11015:11015): Movimiento personaje: x: 10, y: 1

[TRACE] 23:36:09:529 nivel1/(11015:11015): Personaje a mover $, posicionX 10 posicionY 2
[TRACE] 23:36:09:529 nivel1/(11015:11015): Movimiento personaje: x: 10, y: 2

[TRACE] 23:36:09:631 nivel1/(11015:11015): Personaje a mover $, posicionX 10 posicionY 3
[TRACE] 23:36:09:631 nivel1/(11015:11015): Movimiento personaje: x: 10, y: 3

[TRACE] 23:36:09:732 nivel1/(11015:11015): Personaje a mover $, posicionX 10 posicionY 4
[TRACE] 23:36:09:732 nivel1/(11015:11015): Movimiento personaje: x: 10, y: 4

[TRACE] 23:36:10:531 nivel1/(11015:11015): Personaje a mover $, posicionX 10 posicionY 5
[TRACE] 23:36:10:531 nivel1/(11015:11015): Movimiento personaje: x: 10, y: 5

[TRACE] 23:36:10:632 nivel1/(11015:11015): Personaje a mover $, posicionX 10 posicionY 6
[TRACE] 23:36:10:632 nivel1/(11015:11015): Movimiento personaje: x: 10, y: 6

[TRACE] 23:36:10:732 nivel1/(11015:11015): Personaje a mover $, posicionX 10 posicionY 7
[TRACE] 23:36:10:732 nivel1/(11015:11015): Movimiento personaje: x: 10, y: 7

[TRACE] 23:36:11:531 nivel1/(11015:11015): Personaje a mover $, posicionX 10 posicionY 8
[TRACE] 23:36:11:531 nivel1/(11015:11015): Movimiento personaje: x: 10, y: 8

[TRACE] 23:36:11:632 nivel1/(11015:11015): Personaje a mover $, posicionX 10 posicionY 9
[TRACE] 23:36:11:632 nivel1/(11015:11015): Movimiento personaje: x: 10, y: 9

[TRACE] 23:36:11:733 nivel1/(11015:11015): Personaje a mover $, posicionX 10 posicionY 10
[TRACE] 23:36:11:733 nivel1/(11015:11015): Movimiento personaje: x: 10, y: 10

[TRACE] 23:36:12:432 nivel1/(11015:11015): Recurso a asignar H
[TRACE] 23:36:12:897 nivel1/(11015:11016): Deadlock check started.
[TRACE] 23:36:13:433 nivel1/(11015:11015): Pedido posicion recurso: V
[TRACE] 23:36:13:533 nivel1/(11015:11015): Personaje a mover $, posicionX 11 posicionY 10
[TRACE] 23:36:13:533 nivel1/(11015:11015): Movimiento personaje: x: 11, y: 10

[TRACE] 23:36:13:634 nivel1/(11015:11015): Personaje a mover $, posicionX 12 posicionY 10
[TRACE] 23:36:13:634 nivel1/(11015:11015): Movimiento personaje: x: 12, y: 10

[TRACE] 23:36:13:736 nivel1/(11015:11015): Personaje a mover $, posicionX 13 posicionY 10
[TRACE] 23:36:13:736 nivel1/(11015:11015): Movimiento personaje: x: 13, y: 10

[TRACE] 23:36:14:534 nivel1/(11015:11015): Personaje a mover $, posicionX 14 posicionY 10
[TRACE] 23:36:14:534 nivel1/(11015:11015): Movimiento personaje: x: 14, y: 10

[TRACE] 23:36:14:635 nivel1/(11015:11015): Personaje a mover $, posicionX 15 posicionY 10
[TRACE] 23:36:14:635 nivel1/(11015:11015): Movimiento personaje: x: 15, y: 10

[TRACE] 23:36:14:736 nivel1/(11015:11015): Personaje a mover $, posicionX 16 posicionY 10
[TRACE] 23:36:14:736 nivel1/(11015:11015): Movimiento personaje: x: 16, y: 10

[TRACE] 23:36:15:537 nivel1/(11015:11015): Personaje a mover $, posicionX 17 posicionY 10
[TRACE] 23:36:15:537 nivel1/(11015:11015): Movimiento personaje: x: 17, y: 10

[TRACE] 23:36:15:639 nivel1/(11015:11015): Personaje a mover $, posicionX 17 posicionY 9
[TRACE] 23:36:15:639 nivel1/(11015:11015): Movimiento personaje: x: 17, y: 9

[TRACE] 23:36:15:740 nivel1/(11015:11015): Personaje a mover $, posicionX 17 posicionY 8
[TRACE] 23:36:15:740 nivel1/(11015:11015): Movimiento personaje: x: 17, y: 8

[TRACE] 23:36:16:540 nivel1/(11015:11015): Personaje a mover $, posicionX 17 posicionY 7
[TRACE] 23:36:16:540 nivel1/(11015:11015): Movimiento personaje: x: 17, y: 7

[TRACE] 23:36:16:641 nivel1/(11015:11015): Personaje a mover $, posicionX 17 posicionY 6
[TRACE] 23:36:16:642 nivel1/(11015:11015): Movimiento personaje: x: 17, y: 6

[TRACE] 23:36:16:742 nivel1/(11015:11015): Personaje a mover $, posicionX 17 posicionY 5
[TRACE] 23:36:16:743 nivel1/(11015:11015): Movimiento personaje: x: 17, y: 5

[TRACE] 23:36:17:439 nivel1/(11015:11015): Recurso a asignar V
[TRACE] 23:36:18:442 nivel1/(11015:11015): Pedido posicion recurso: F
[TRACE] 23:36:18:543 nivel1/(11015:11015): Personaje a mover $, posicionX 16 posicionY 5
[TRACE] 23:36:18:543 nivel1/(11015:11015): Movimiento personaje: x: 16, y: 5

[TRACE] 23:36:18:644 nivel1/(11015:11015): Personaje a mover $, posicionX 15 posicionY 5
[TRACE] 23:36:18:644 nivel1/(11015:11015): Movimiento personaje: x: 15, y: 5

[TRACE] 23:36:18:745 nivel1/(11015:11015): Personaje a mover $, posicionX 14 posicionY 5
[TRACE] 23:36:18:745 nivel1/(11015:11015): Movimiento personaje: x: 14, y: 5

[TRACE] 23:36:19:545 nivel1/(11015:11015): Personaje a mover $, posicionX 13 posicionY 5
[TRACE] 23:36:19:545 nivel1/(11015:11015): Movimiento personaje: x: 13, y: 5

[TRACE] 23:36:19:645 nivel1/(11015:11015): Personaje a mover $, posicionX 12 posicionY 5
[TRACE] 23:36:19:645 nivel1/(11015:11015): Movimiento personaje: x: 12, y: 5

[TRACE] 23:36:19:746 nivel1/(11015:11015): Personaje a mover $, posicionX 11 posicionY 5
[TRACE] 23:36:19:747 nivel1/(11015:11015): Movimiento personaje: x: 11, y: 5

[TRACE] 23:36:20:544 nivel1/(11015:11015): Personaje a mover $, posicionX 10 posicionY 5
[TRACE] 23:36:20:544 nivel1/(11015:11015): Movimiento personaje: x: 10, y: 5

[TRACE] 23:36:20:645 nivel1/(11015:11015): Personaje a mover $, posicionX 9 posicionY 5
[TRACE] 23:36:20:645 nivel1/(11015:11015): Movimiento personaje: x: 9, y: 5

[TRACE] 23:36:20:746 nivel1/(11015:11015): Personaje a mover $, posicionX 8 posicionY 5
[TRACE] 23:36:20:746 nivel1/(11015:11015): Movimiento personaje: x: 8, y: 5

[TRACE] 23:36:21:546 nivel1/(11015:11015): Personaje a mover $, posicionX 7 posicionY 5
[TRACE] 23:36:21:546 nivel1/(11015:11015): Movimiento personaje: x: 7, y: 5

[TRACE] 23:36:21:648 nivel1/(11015:11015): Personaje a mover $, posicionX 6 posicionY 5
[TRACE] 23:36:21:648 nivel1/(11015:11015): Movimiento personaje: x: 6, y: 5

